,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
106,2024-04-03 21:22:20,2090870577.6156843,55,111,165,224,555,557,157,160,0,48,40,39,2024-04-03 21:22:20,4.0
107,2024-04-03 21:22:30,2090870587.6154044,55,111,166,223,555,559,157,161,0,49,39,38,2024-04-03 21:22:30,0.0
108,2024-04-03 21:22:40,2090870597.615713,54,111,165,224,554,558,157,160,0,49,39,40,2024-04-03 21:22:40,-1.0
109,2024-04-03 21:22:50,2090870607.6154141,55,111,164,223,553,557,157,161,0,49,39,39,2024-04-03 21:22:50,-1.0
110,2024-04-03 21:23:00,2090870617.6154242,54,112,164,224,554,558,157,161,0,49,39,40,2024-04-03 21:23:00,1.0
111,2024-04-03 21:23:10,2090870627.6154447,54,110,164,225,553,557,157,160,0,49,39,39,2024-04-03 21:23:10,-1.0
112,2024-04-03 21:23:20,2090870637.615406,54,112,165,224,555,559,157,161,0,50,40,39,2024-04-03 21:23:20,2.0
113,2024-04-03 21:23:30,2090870647.6157308,53,111,164,224,552,559,157,161,0,49,38,41,2024-04-03 21:23:30,-3.0
114,2024-04-03 21:23:40,2090870657.6154537,56,112,166,224,558,558,158,161,0,50,39,40,2024-04-03 21:23:40,6.0
115,2024-04-03 21:23:50,2090870667.6154675,53,112,165,223,553,558,157,160,2,49,39,40,2024-04-03 21:23:50,-5.0
116,2024-04-03 21:24:00,2090870677.6157513,55,110,165,225,555,557,157,161,1,49,40,40,2024-04-03 21:24:00,2.0
117,2024-04-03 21:24:10,2090870687.6154933,56,112,164,223,555,558,156,160,2,48,39,40,2024-04-03 21:24:10,0.0
118,2024-04-03 21:24:20,2090870697.615493,56,111,165,223,555,558,157,161,2,48,40,40,2024-04-03 21:24:20,0.0
119,2024-04-03 21:24:30,2090870707.615504,56,111,166,224,557,559,158,160,0,49,39,39,2024-04-03 21:24:30,2.0
120,2024-04-03 21:24:40,2090870717.6155016,54,110,164,224,552,560,157,161,2,48,39,38,2024-04-03 21:24:40,-5.0
121,2024-04-03 21:24:50,2090870727.6231296,53,111,165,223,552,558,157,161,1,49,39,38,2024-04-03 21:24:50,0.0
122,2024-04-03 21:25:00,2090870737.6157925,55,110,165,224,554,559,157,160,3,49,40,39,2024-04-03 21:25:00,2.0
123,2024-04-03 21:25:10,2090870747.6158073,55,110,165,223,553,558,158,161,2,48,38,41,2024-04-03 21:25:10,-1.0
124,2024-04-03 21:25:20,2090870757.6155713,54,110,164,223,551,560,158,160,0,49,39,40,2024-04-03 21:25:20,-2.0
