,time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
1335,2023-05-17 14:15:00+00:00,16,1.1429871165091754e-06,1.1716402923411806e-06,2.8653101225017963e-08,False,0.1-0.8nm
1336,2023-05-17 14:16:00+00:00,16,1.134948661274393e-06,1.1638251180556836e-06,2.8876527835564048e-08,False,0.1-0.8nm
1337,2023-05-17 14:17:00+00:00,16,1.144842144640279e-06,1.1739962246792857e-06,2.915406938086562e-08,False,0.1-0.8nm
1338,2023-05-17 14:18:00+00:00,16,1.1444891470091534e-06,1.1735763791875797e-06,2.9087248165637902e-08,False,0.1-0.8nm
1339,2023-05-17 14:19:00+00:00,16,1.1446389862612705e-06,1.1740055469999788e-06,2.9366594489488307e-08,False,0.1-0.8nm
1340,2023-05-17 14:20:00+00:00,16,1.1417112091294257e-06,1.1714000720530748e-06,2.9688848712794425e-08,False,0.1-0.8nm
1341,2023-05-17 14:21:00+00:00,16,1.1474544407974463e-06,1.1773903452194645e-06,2.993590442201821e-08,False,0.1-0.8nm
1342,2023-05-17 14:22:00+00:00,16,1.1728294566637487e-06,1.2025809610349825e-06,2.9751467067740123e-08,False,0.1-0.8nm
1343,2023-05-17 14:23:00+00:00,16,1.1984934644715395e-06,1.2283703654247802e-06,2.9876868978817583e-08,False,0.1-0.8nm
1344,2023-05-17 14:24:00+00:00,16,1.2177097232779488e-06,1.2476526762839057e-06,2.994294945324327e-08,False,0.1-0.8nm
1345,2023-05-17 14:25:00+00:00,16,1.2401852700349991e-06,1.2700464822046342e-06,2.986124414405822e-08,False,0.1-0.8nm
1346,2023-05-17 14:26:00+00:00,16,1.2643099580600392e-06,1.2937986184624606e-06,2.9488649744280337e-08,False,0.1-0.8nm
1347,2023-05-17 14:27:00+00:00,16,1.2796122064173687e-06,1.309364279222791e-06,2.975212787248438e-08,False,0.1-0.8nm
1348,2023-05-17 14:28:00+00:00,16,1.3059504908596864e-06,1.335399815616256e-06,2.944928390036239e-08,False,0.1-0.8nm
1349,2023-05-17 14:29:00+00:00,16,1.3797701967632747e-06,1.4089641808823217e-06,2.9193964579121712e-08,False,0.1-0.8nm
1350,2023-05-17 14:30:00+00:00,16,1.4001615227243747e-06,1.4287842304838705e-06,2.8622697101354788e-08,False,0.1-0.8nm
1351,2023-05-17 14:31:00+00:00,16,1.4002295074533322e-06,1.4295235359895742e-06,2.929396281103891e-08,False,0.1-0.8nm
1352,2023-05-17 14:32:00+00:00,16,1.4213605936674867e-06,1.4504893215416814e-06,2.912880781025251e-08,False,0.1-0.8nm
1353,2023-05-17 14:33:00+00:00,16,1.4690155012431205e-06,1.4985205325501738e-06,2.9504956700066032e-08,False,0.1-0.8nm
1354,2023-05-17 14:34:00+00:00,16,1.4986429732744e-06,1.5280636489478638e-06,2.9420762714948978e-08,False,0.1-0.8nm
1355,2023-05-17 14:35:00+00:00,16,1.5230968983814819e-06,1.5524277614531456e-06,2.933080800460175e-08,False,0.1-0.8nm
1356,2023-05-17 14:36:00+00:00,16,1.6302080894092796e-06,1.6594049156992696e-06,2.9196792539210037e-08,False,0.1-0.8nm
1357,2023-05-17 14:37:00+00:00,16,1.952103957592044e-06,1.9817421161860693e-06,2.963809819789276e-08,False,0.1-0.8nm
1358,2023-05-17 14:38:00+00:00,16,2.63773881670204e-06,2.6669586077332497e-06,2.9219730635077212e-08,False,0.1-0.8nm
1359,2023-05-17 14:39:00+00:00,16,3.3598623758734902e-06,3.3892702049342915e-06,2.940778642823716e-08,False,0.1-0.8nm
1360,2023-05-17 14:40:00+00:00,16,4.19258140027523e-06,4.22195489591104e-06,2.9373760312978447e-08,False,0.1-0.8nm
1361,2023-05-17 14:41:00+00:00,16,5.208960828895215e-06,5.238304765953217e-06,2.9344114693685697e-08,False,0.1-0.8nm
1362,2023-05-17 14:42:00+00:00,16,6.0816532823082525e-06,6.111064976721536e-06,2.941169086057016e-08,False,0.1-0.8nm
1363,2023-05-17 14:43:00+00:00,16,6.429845598177053e-06,6.459354153776076e-06,2.950842947768706e-08,False,0.1-0.8nm
1364,2023-05-17 14:44:00+00:00,16,6.425268566090381e-06,6.454843514802633e-06,2.9574998450243584e-08,False,0.1-0.8nm
1365,2023-05-17 14:45:00+00:00,16,6.205804766068468e-06,6.235088221728802e-06,2.9283198088592144e-08,False,0.1-0.8nm
1366,2023-05-17 14:46:00+00:00,16,5.944536042079562e-06,5.973601219011471e-06,2.9065136075701048e-08,False,0.1-0.8nm
1367,2023-05-17 14:47:00+00:00,16,5.680231424776139e-06,5.70901102037169e-06,2.8779513883137042e-08,False,0.1-0.8nm
1368,2023-05-17 14:48:00+00:00,16,5.422675712907221e-06,5.452046025311574e-06,2.936996246205581e-08,False,0.1-0.8nm
1369,2023-05-17 14:49:00+00:00,16,5.178102583158761e-06,5.2075929488637485e-06,2.949036037591668e-08,False,0.1-0.8nm
1370,2023-05-17 14:50:00+00:00,16,4.910409643343883e-06,4.9397849579690956e-06,2.9375161858524734e-08,False,0.1-0.8nm
1371,2023-05-17 14:51:00+00:00,16,4.649389666155912e-06,4.678986442741007e-06,2.9596701978107376e-08,False,0.1-0.8nm
1372,2023-05-17 14:52:00+00:00,16,4.4513408283819444e-06,4.480362349568168e-06,2.9021375524962423e-08,False,0.1-0.8nm
1373,2023-05-17 14:53:00+00:00,16,4.326325779402396e-06,4.3555733100220095e-06,2.9247690491729372e-08,False,0.1-0.8nm
1374,2023-05-17 14:54:00+00:00,16,4.218311914883088e-06,4.247521246725228e-06,2.920961250651999e-08,False,0.1-0.8nm
1375,2023-05-17 14:55:00+00:00,16,4.080315193277784e-06,4.109349902137183e-06,2.9034694648544246e-08,False,0.1-0.8nm
1376,2023-05-17 14:56:00+00:00,16,3.960353296861285e-06,3.989561719208723e-06,2.9208466756358575e-08,False,0.1-0.8nm
1377,2023-05-17 14:57:00+00:00,16,3.855391241813777e-06,3.8846883398946375e-06,2.9296995052163766e-08,False,0.1-0.8nm
1378,2023-05-17 14:58:00+00:00,16,3.729225909410161e-06,3.758425918931607e-06,2.9199997086948315e-08,False,0.1-0.8nm
1379,2023-05-17 14:59:00+00:00,16,3.580803422664758e-06,3.609763780332287e-06,2.8960410958234206e-08,False,0.1-0.8nm
1380,2023-05-17 15:00:00+00:00,16,3.4595245779200923e-06,3.4884126307588303e-06,2.8887958691825588e-08,False,0.1-0.8nm
